epsilon_beta1,epsilon_beta2,F_preparation,F_after_hold,minimum_F_hold,C_after_hold,norm_error,photonic_population_after_hold
0.04,0,0.995964954788203,0.995916687162109,0.995855840003233,0.995904530983425,9.59232693276135e-14,0.00407115665930209
0.05,0,0.995960166805358,0.995899014284244,0.995823570062654,0.995886227570203,1.34781075189494e-13,0.00408819900184207
0.06,0,0.995945688664647,0.995872011075872,0.995782322651686,0.995858561080573,5.10702591327572e-14,0.00411453892880562
0.07,0,0.995921860071445,0.995836020172711,0.995732443608293,0.995821873255611,1.72750702631674e-13,0.00414983291002791
0.08,0,0.995889028869798,0.995791392078385,0.995674286354966,0.99577651372751,2.37143638059933e-13,0.00419372957050788
0.09,0,0.995847550223542,0.995738484340571,0.995608211072974,0.995722839199535,2.90101276334553e-13,0.00424587051810308
0.1,0,0.995797785785577,0.995677660721249,0.995534583870747,0.995661212620071,1.38666855775682e-13,0.00430589117756734
-0.1,0.01,0.994889571013243,0.995055203789807,0.99465909950178,0.995049578169016,2.42250663973209e-13,0.00493917058963559
-0.09,0.01,0.995049891419181,0.995198157509762,0.994844669714724,0.995192272866608,2.65121258280487e-13,0.00479595784681905
-0.08,0.01,0.995197065555644,0.995328254097691,0.995016760567226,0.995322091199842,2.75557354711964e-13,0.00466558300418653
-0.07,0.01,0.995331239422695,0.99544564631341,0.995175507337366,0.995439185066652,2.11608508493555e-13,0.0045478924396228
-0.06,0.01,0.995452577200693,0.995550504832713,0.995321063847413,0.995543724257953,4.68514116391816e-14,0.00444271459250021
-0.05,0.01,0.995561260691426,0.995643017682545,0.995453601913924,0.995635895895186,1.20792265079217e-13,0.00434986053021287
-0.04,0.01,0.995657488730252,0.995723389646986,0.995573310758518,0.995715903838868,1.10356168647741e-13,0.00426912454499566
-0.03,0.01,0.995741476543305,0.995791841637327,0.995680396388732,0.995783968061402,4.84057238736568e-14,0.00420028478679433
-0.02,0.01,0.995813455119468,0.995848610046456,0.995775080953768,0.995840324004381,2.93098878501041e-14,0.00414310391149748
-0.01,0.01,0.995873670519382,0.995893946063592,0.995857602074641,0.995885221896387,2.04281036531029e-14,0.00409732976922268
0,0.01,0.995922383177266,0.995928114974806,0.995922383177266,0.995918926056735,5.89306381471033e-13,0.00406269610653979
0.01,0.01,0.995959867182705,0.995951395443573,0.995936155706814,0.995941714179283,2.17603712826531e-14,0.00403892329215586
0.02,0.01,0.995986409523738,0.995964078759254,0.995933694779748,0.99595387658455,1.68753899743024e-14,0.00402571906605334
0.03,0.01,0.996002309345852,0.995966468083221,0.99592087432214,0.995955715469221,1.06581410364015e-14,0.00402277930278452
0.04,0.01,0.996007877161294,0.995958877668569,0.995898418691311,0.995947544129604,8.97060203897126e-14,0.00402978879255167
0.05,0.01,0.996003434065516,0.995941632073407,0.995866656196862,0.995929686178612,1.31894495325469e-13,0.00404642203192744
0.06,0.01,0.995989310920177,0.995915065350468,0.995825924358526,0.99590247473916,5.39568389967826e-14,0.00407234403820513
0.07,0.01,0.995965847565049,0.995879520242906,0.995776569094912,0.995866251643767,1.7519319328585e-13,0.00410721115778862
0.08,0.01,0.99593339197588,0.995835347359639,0.995718943907616,0.995821366613745,2.42694753183059e-13,0.00415067189422701
0.09,0.01,0.995892299445308,0.995782904351327,0.995653409055303,0.995768176439013,2.93209900803504e-13,0.00420236773607308
0.1,0.01,0.995842931752044,0.995722555080501,0.995580330722065,0.995707044152062,1.3899992268307e-13,0.00426193399105239
-0.1,0.02,0.994927332793513,0.995090971404201,0.994697532778049,0.995085929325353,2.43360886997834e-13,0.00490398651717891
-0.09,0.02,0.995087872850692,0.995234237087616,0.994883212419082,0.995228947472958,2.65898414397725e-13,0.00476047329746443
-0.08,0.02,0.995235274721459,0.995364653244187,0.995055421343386,0.995359097430467,2.76556555434126e-13,0.00462979094181706
-0.07,0.02,0.995369684566853,0.995482372760815,0.995214295039488,0.995476531212839,2.17714735128993e-13,0.00451178569099092
-0.06,0.02,0.99549126672721,0.995587566439774,0.995359987538739,0.995581418726771,4.77395900588817e-14,0.00440628584719621
-0.05,0.02,0.995600203163155,0.995680422433707,0.995492670865234,0.9956739472081,1.17461596005342e-13,0.00431310234079114
-0.04,0.02,0.995696692867593,0.99576114565161,0.99561253444644,0.99575432063038,1.0635936575909e-13,0.00423202932725446
-0.03,0.02,0.995780951222841,0.995829957128633,0.995719784493823,0.995822759077454,4.2854608750531e-14,0.00416284482022705
-0.02,0.02,0.99585320937238,0.995887093380568,0.995814643358531,0.995879498100885,3.33066907387547e-14,0.00410531133977694
-0.01,0.02,0.995913713529775,0.99593280571818,0.995897348861348,0.995924788037382,2.1538326677728e-14,0.00405917660104338
0,0.02,0.99596272428039,0.995967359547848,0.99596272428039,0.995958893312708,5.93081139754759e-13,0.00402417421642025
0.01,0.02,0.996000515862982,0.995991033651923,0.995975902053281,0.99598209172532,2.04281036531029e-14,0.00400002442149336
0.02,0.02,0.99602737541274,0.996004119437054,0.995973959764028,0.995994673698369,1.82076576038526e-14,0.00398643482427858
0.03,0.02,0.996043602220072,0.996006920180198,0.995961633373618,0.995996941529122,1.28785870856518e-14,0.0039831011687277
0.04,0.02,0.996049506939848,0.995999750248417,0.995939679848541,0.995989208612532,8.83737527601625e-14,0.00398970811578585
0.05,0.02,0.99604541080768,0.99598293431169,0.995908427582274,0.995971798657792,1.27675647831893e-13,0.00400593003453425
0.06,0.02,0.996031644822869,0.995956806532737,0.995868214176956,0.995945044881957,5.26245713672324e-14,0.00403143181646033
0.07,0.02,0.996008548960103,0.995921709762548,0.995819385632097,0.995909289209331,1.71307412699662e-13,0.00406586968407029
0.08,0.02,0.995976471327245,0.995877994715677,0.995762295528546,0.995864881450626,2.40141240226421e-13,0.00410889201903898
0.09,0.02,0.995935767346162,0.995826019146079,0.995697304202569,0.995812178482677,2.88657986402541e-13,0.00416014019023392
0.1,0.02,0.995886798921749,0.995766147017192,0.995624777914072,0.995751543422389,1.37001521238744e-13,0.00421924938799077
-0.1,0.03,0.994963750777775,0.995125365149489,0.994734611247382,0.995120873408762,2.4491519923231e-13,0.00487014311002166
-0.09,0.03,0.995124511360597,0.995268944025762,0.994920400453755,0.995264216430337,2.66342503607575e-13,0.0047263283785476
-0.08,0.03,0.99527214191759,0.995399681053708,0.995092727668354,0.99539469950716,2.73003841755326e-13,0.00459533739947265
-0.07,0.03,0.995406788771772,0.995517729248142,0.995251728591458,0.995512474771923,2.10831352376317e-13,0.00447701627542826
-0.06,0.03,0.99552861642442,0.995623259538578,0.995397557464969,0.995617712247753,5.02931030155196e-14,0.00437119317054845
-0.05,0.03,0.995637806995937,0.995716460204408,0.995530386521149,0.995710599285825,1.18349774425042e-13,0.00427767887712308
-0.04,0.03,0.995734559637631,0.995797536280053,0.995650405395084,0.995791339973132,1.0413891970984e-13,0.0041962674131192
-0.03,0.03,0.99581908988887,0.995866708925402,0.99575782050315,0.995860154505731,4.46309655899313e-14,0.00412673665497183
-0.02,0.03,0.995891629048522,0.995924214779718,0.995852854399433,0.99591727854562,3.06421554796543e-14,0.0040688489862099
-0.01,0.03,0.995952423483871,0.995970305276087,0.995935589494082,0.99596296253832,2.04281036531029e-14,0.00402235198616491
0,0.03,0.996001733932132,0.9960052459418,0.996001733932132,0.995997471016552,5.93192162057221e-13,0.00398697913236427
0.01,0.03,0.996039834781924,0.996029315678632,0.996014291620126,0.996021081883837,2.53130849614536e-14,0.00396245052659754
0.02,0.03,0.996067013316238,0.996042806011085,0.996012870167093,0.996034085666435,1.46549439250521e-14,0.00394847364427916
0.03,0.03,0.996083568971034,0.996046020332262,0.996001040408067,0.996036784762679,1.0547118733939e-14,0.00394474409816024
0.04,0.03,0.996089812544361,0.996039273123609,0.995979591630335,0.996029492666519,9.10382880192628e-14,0.00395094641938536
0.05,0.03,0.996086065412514,0.99602288916747,0.995948852311523,0.996012533183844,1.31894495325469e-13,0.0039667548490259
0.06,0.03,0.996072658712973,0.995997202736951,0.995909160136424,0.995986239626194,5.26245713672324e-14,0.00399183415227591
0.07,0.03,0.99604993255577,0.995962556791254,0.995860861185663,0.99595095400997,1.72861724934137e-13,0.00402584042729582
0.08,0.03,0.996018235181335,0.995919302150923,0.995804309119572,0.995907026235589,2.42139641670747e-13,0.00406842193350822
0.09,0.03,0.995977922141145,0.995867796673545,0.995739864352156,0.99585481326709,2.89102075612391e-13,0.00411921991971889
0.1,0.03,0.99592935546661,0.995808404423715,0.995667893219237,0.995794678305998,1.39666056497845e-13,0.00417786945855843
-0.1,0.04,0.994998794432443,0.99515835451021,0.994770304123351,0.995154379997809,2.4580337765201e-13,0.00483767097762036
-0.09,0.04,0.995159776382082,0.995302247760832,0.994956203009979,0.995298049266925,2.65454325187875e-13,0.00469355374499653
-0.08,0.04,0.995307636543626,0.995433306914558,0.995128648710587,0.995428866907111,2.79554157600614e-13,0.0045622530777152
-0.07,0.04,0.995442521403052,0.995551685115039,0.995287777138494,0.9955469851696,2.16937579011756e-13,0.00444361493930539
-0.06,0.04,0.995564595623526,0.995657553419907,0.995433742747193,0.995652574194716,5.75095526755831e-14,0.00433746735484404
-0.05,0.04,0.995674041486127,0.995751100235894,0.995566717978923,0.99574582144945,1.17017506795491e-13,0.004243620977776
-0.04,0.04,0.99577105830145,0.995832530723809,0.995686892676943,0.995826931135094,1.01030295240889e-13,0.00416186968757293
-0.03,0.04,0.99585586176673,0.995902066168725,0.995794473464295,0.995896123560263,1.63202784619898e-14,0.00409199122282371
-0.02,0.04,0.995928683337021,0.995959943334644,0.995889411931439,0.995953634498565,2.93098878501041e-14,0.00403374782930222
-0.01,0.04,0.995989769534058,0.996006413777,0.995971823699788,0.995999714504263,1.90958360235527e-14,0.00398688695028101
0,0.04,0.996039381247641,0.996041743144854,0.996039381247641,0.996034628217807,5.91859894427671e-13,0.00395114192750949
0.01,0.04,0.996077793016898,0.99606621045996,0.996051293315007,0.996058653648253,1.90958360235527e-14,0.00392623272834944
0.02,0.04,0.99610529227328,0.996080107365217,0.996050394825956,0.996072081425438,1.06581410364015e-14,0.00391186669500949
0.03,0.04,0.996122178598858,0.996083737370388,0.996039064200047,0.996075214049201,1.14352971536391e-14,0.00390773930842125
0.04,0.04,0.996128762935438,0.996077415071752,0.996018122748467,0.996068365112861,8.81517081552374e-14,0.00391353496943998
0.05,0.04,0.996125366800526,0.996061465364452,0.995987899033217,0.996051858519385,1.32782673745169e-13,0.00392892779061027
0.06,0.04,0.996112321470225,0.996036222632356,0.995948730821965,0.996026027675105,4.88498130835069e-14,0.00395358241037506
0.07,0.04,0.996089967190385,0.996002029943295,0.995900964276677,0.995991214688888,1.74638081773537e-13,0.00398715480213074
0.08,0.04,0.996058652334394,0.995959238224103,0.995844953137336,0.995947769551105,2.41806574763359e-13,0.00402929310266566
0.09,0.04,0.996018732583699,0.995908205436289,0.995781057895829,0.995896049313244,2.88213897192691e-13,0.00407963844038167
0.1,0.04,0.995970570096604,0.995849295745902,0.995709644964057,0.995836417261709,1.38000721960907e-13,0.00413782576989912
-0.1,0.05,0.995032433783607,0.995189909546859,0.994804581189014,0.995186419280276,2.42916797787984e-13,0.00480660018678323
-0.09,0.05,0.995193637907958,0.995334118305246,0.994990589848532,0.99533041611977,2.639000129534e-13,0.00466217950901469
-0.08,0.05,0.995341728558678,0.995465500790779,0.995163154208102,0.995461569716152,2.78221889971064e-13,0.00453056813432235
-0.07,0.05,0.995476852385697,0.995584210276754,0.995322410395376,0.995580032439894,2.19380069665931e-13,0.00441161188616578
-0.06,0.05,0.995599174215002,0.995690417949795,0.995468513076657,0.995685974549276,5.04041253179821e-14,0.00430513864963803
-0.05,0.05,0.995708876489225,0.995784312344683,0.995601634905332,0.995779583627712,1.12132525487141e-13,0.0042109589384537
-0.04,0.05,0.995806158679114,0.995866098749416,0.995721965933982,0.995861063991491,9.81437153768638e-14,0.00412886649274469
-0.03,0.05,0.995891236640567,0.995935998575156,0.995829339323124,0.99593063606259,1.94289029309402e-14,0.00405863891228134
-0.02,0.05,0.995964341985611,0.995994248710674,0.99592403256226,0.995988535726161,3.28626015289046e-14,0.00400003830484601
-0.01,0.05,0.996025721391152,0.996041100835041,0.996006638121369,0.996035013646416,1.95399252334028e-14,0.0039528119763522
0,0.05,0.996075635900259,0.996076820719427,0.99607465690178,0.996070334571783,5.94080340476921e-13,0.00391669313233631
0.01,0.05,0.996114360203238,0.996101687506163,0.996086876620101,0.996094776617372,2.17603712826531e-14,0.00389140160506624
0.02,0.05,0.996142181880593,0.996115992957012,0.996086503151955,0.996108630516986,6.66133814775094e-15,0.00387664460296511
0.03,0.05,0.996159400661099,0.996120040698975,0.996075674098215,0.996112198872479,1.18793863634892e-14,0.00387211747452478
0.04,0.05,0.996166327630847,0.996114145443544,0.9960552424885,0.996105795376861,8.79296635503124e-14,0.0038775044898604
0.05,0.05,0.996163284449039,0.996098632199324,0.996025536969881,0.996089744030766,1.24344978758018e-13,0.00389247963219017
0.06,0.05,0.996150602530888,0.996073835460645,0.995986895391706,0.996064378334975,4.88498130835069e-14,0.00391670741365661
0.07,0.05,0.99612862225846,0.996040098405029,0.995939663998908,0.996030040491827,1.72750702631674e-13,0.00394984368160435
0.08,0.05,0.996097692138495,0.99599777206565,0.995884196610811,0.995987080581653,2.36033415035308e-13,0.00399153645012207
0.09,0.05,0.996058167982768,0.995947214508246,0.995820853797322,0.995935855743661,2.88991053309928e-13,0.00404142672688626
0.1,0.05,0.99601041207677,0.995888790000551,0.995750002046504,0.995876729349327,1.36668454331357e-13,0.00409914934822162
-0.1,0.06,0.995064639433699,0.99522000091283,0.994837412813817,0.995216962069613,2.42694753183059e-13,0.00477696024417797
-0.09,0.06,0.995226066507275,0.995364526264252,0.995023531316595,0.995361287751342,2.60902410786912e-13,0.00463223522257758
-0.08,0.06,0.995374388498032,0.995496233239078,0.995196214485376,0.995492778645203,2.74336109384876e-13,0.00450031216677263
-0.07,0.06,0.995509752220794,0.995615275241135,0.995355598663359,0.995611587241676,2.11164419283705e-13,0.00438103675919928
-0.06,0.06,0.995632322665281,0.995721823586744,0.995501838730871,0.995717883917599,5.82867087928207e-14,0.00427423674405382
-0.05,0.06,0.995742282436563,0.995816066939543,0.995635107553748,0.995811856373508,9.57012247226885e-14,0.00417972249450609
-0.04,0.06,0.995839831166361,0.995898210715619,0.995755132023785,0.99589370904149,9.76996261670138e-14,0.00409728761034817
-0.03,0.06,0.995925184870043,0.995968476452649,0.995862325610102,0.995963662457217,1.75415237890775e-14,0.00402670955191467
-0.02,0.06,0.995998575317344,0.996027101164967,0.995957202904921,0.996021952618089,3.35287353436797e-14,0.00396775028818502
-0.01,0.06,0.99606024934107,0.996074336655894,0.996040002958399,0.996068830298785,2.22044604925031e-14,0.00392015698701852
0,0.06,0.996110468138225,0.996110448819264,0.996108265032189,0.996104560356193,5.95523630408934e-13,0.0038836627170712
0.01,0.06,0.996149506550934,0.996135716918535,0.996121011609204,0.996129421011945,2.19824158875781e-14,0.00385798717489501
0.02,0.06,0.996177652309337,0.996150432834875,0.996121165147983,0.996143703104286,8.65973959207622e-15,0.00384283743454237
0.03,0.06,0.996195205289472,0.996154900312956,0.996110840042493,0.996147709337444,8.32667268468867e-15,0.00383790871153621
0.04,0.06,0.996202476722221,0.99614943417991,0.996090920726934,0.996141753504487,8.32667268468867e-14,0.0038428851447461
0.05,0.06,0.996199788408973,0.99613435955803,0.996061735933217,0.996126159703891,1.23456800338317e-13,0.00385744058790461
0.06,0.06,0.996187471904481,0.996110011053158,0.996023623594039,0.996101261531877,4.72955008490317e-14,0.00388123942553603
0.07,0.06,0.996165867727437,0.996076731952085,0.995976930036033,0.996067401283794,1.71862524211974e-13,0.00391393737945725
0.08,0.06,0.996135324518291,0.996034873394928,0.995922009158489,0.996024929130495,2.41140440948584e-13,0.00395518234040458
0.09,0.06,0.996096198219492,0.995984793551894,0.995859221609476,0.99597420229911,2.87325718772991e-13,0.00400461519503901
0.1,0.06,0.996048851243998,0.995926856792627,0.9957889339533,0.995915584246389,1.38666855775682e-13,0.0040618706611211
-0.1,0.07,0.995095382577871,0.995248599871168,0.994868769970222,0.995245979821177,2.46469511466785e-13,0.00474878007907402
-0.09,0.07,0.995257033341753,0.995393442852675,0.995054998364442,0.99539063556577,2.62234678416462e-13,0.00460374986016314
-0.08,0.07,0.99540558748955,0.995525475425684,0.995227800469986,0.995522465046609,2.76778600039052e-13,0.00447151419496467
-0.07,0.07,0.995541192001907,0.995644851125355,0.995387312846828,0.995641620874876,2.15605311382205e-13,0.00435191862395044
-0.06,0.07,0.995664012033172,0.995751741398585,0.995533690590488,0.995748273546736,4.57411886145564e-14,0.00424479074952157
-0.05,0.07,0.995774230351709,0.995846335038592,0.995666566253285,0.995842610880474,9.72555369571637e-14,0.00414994080338567
-0.04,0.07,0.995872046751031,0.995928837589946,0.995786463949283,0.995924837424267,6.99440505513849e-14,0.00406716224444388
-0.03,0.07,0.995957677406752,0.995999470718159,0.995893831857364,0.995995173828711,1.86517468137026e-14,0.00399623239238907
-0.02,0.07,0.996031354247051,0.996058471563283,0.995988893795863,0.996053856203515,3.10862446895044e-14,0.003936913076978
-0.01,0.07,0.996093324261327,0.99610609205364,0.99607188901827,0.996101135434504,2.46469511466785e-14,0.00388895132724764
0,0.07,0.996143848801169,0.996142598206295,0.996140394472718,0.996137276487505,5.90638649100583e-13,0.00385208007432522
0.01,0.07,0.996183202861127,0.996168269406349,0.996153668964644,0.996162557691119,2.1538326677728e-14,0.00382601887844258
0.02,0.07,0.996211674321568,0.996183397654879,0.996154351425389,0.996177269988465,9.76996261670138e-15,0.00381047467871482
0.03,0.07,0.996229563206313,0.996188286814671,0.996144532580936,0.996181716186531,1.35447209004269e-14,0.00380514255718394
0.04,0.07,0.996237180891561,0.996183251828975,0.996125127948125,0.996176210178858,8.14903700074865e-14,0.00380970652098861
0.05,0.07,0.996234849321313,0.996168617934079,0.996096466343916,0.996161076162021,1.25899290992493e-13,0.00382384029393579
0.06,0.07,0.996222900190297,0.996144719847752,0.996058885784572,0.996136647828051,5.32907051820075e-14,0.00384720813253252
0.07,0.07,0.996201674154201,0.996111900966329,0.996012732678582,0.996103267565536,1.72084568816899e-13,0.00387946563271013
0.08,0.07,0.996171519987553,0.996070512537189,0.995958361005371,0.996061285636139,2.38697950294409e-13,0.00392026056152743
0.09,0.07,0.996132793763767,0.996020912835239,0.99589613149126,0.99601105935511,2.86770607260678e-13,0.003969233684352
0.1,0.07,0.996085858023559,0.995963466332271,0.995826410776883,0.995952952264687,1.36446409726432e-13,0.0040260196001358
-0.1,0.08,0.995124635020098,0.995275678310999,0.994898624250053,0.995273444648106,2.43360886997834e-13,0.00472208802633126
-0.09,0.08,0.995286510181905,0.995420839911374,0.99508496256178,0.995418431624743,2.68562949656825e-13,0.00457675180172972
-0.08,0.08,0.995435297269815,0.995553199142785,0.995257883708999,0.99555060093003,2.76112466224276e-13,0.00444420264418439
-0.07,0.08,0.995571143431228,0.995672909672528,0.995417524469673,0.995670105296547,2.18269846641306e-13,0.00432428595127416
-0.06,0.08,0.995694213986001,0.995780143078841,0.995563434749648,0.995777115340449,4.69624339416441e-14,0.00421682918272264
-0.05,0.08,0.99580469186664,0.995875088285307,0.995696224556761,0.995871818998451,9.57012247226885e-14,0.00412164242793109
-0.04,0.08,0.995902777029236,0.995957950965794,0.995816286849537,0.995954420935543,6.75015598972095e-14,0.00403851900401955
-0.03,0.08,0.995988685810414,0.99602895291395,0.995923829554214,0.996025141917455,1.72084568816899e-14,0.00396723608955217
-0.02,0.08,0.996062650297502,0.99608833139653,0.996019076695946,0.99608421816711,2.93098878501041e-14,0.00390755537407672
-0.01,0.08,0.996124917637178,0.996136338467321,0.996102267732706,0.996131900681854,2.06501482580279e-14,0.00385922374723024
0,0.08,0.996175749336253,0.996173240267198,0.996171016610709,0.996168454536963,5.88862292261183e-13,0.00382197400198049
0.01,0.08,0.996215420542288,0.996199316303398,0.996184819993853,0.99619415816843,2.06501482580279e-14,0.00379552556165272
0.02,0.08,0.996244219286444,0.996214858697401,0.996186033220591,0.996209302624673,6.43929354282591e-15,0.00377958522987704
0.03,0.08,0.996262445740836,0.996220171430551,0.996176722886409,0.996214190815829,1.25455201782643e-14,0.00377384795471979
0.04,0.08,0.996270411427439,0.996215569562801,0.996157835261294,0.996209136736443,7.88258347483861e-14,0.00377799761089103
0.05,0.08,0.99626843843333,0.99620137844423,0.99612969924635,0.996194464680935,1.24122934153093e-13,0.00379170779254778
0.06,0.08,0.996256858593602,0.996177932905447,0.996092652942745,0.996170508438018,5.21804821573824e-14,0.00381464262710431
0.07,0.08,0.99623601270131,0.996145576452485,0.996047042840608,0.996137610489637,1.75415237890775e-13,0.00384645758449831
0.08,0.08,0.996206249665381,0.9961046604402,0.995993222999612,0.996096121188444,2.37587727269783e-13,0.00388680030781155
0.09,0.08,0.996167925690478,0.996055543248454,0.995931554224422,0.996046397938046,2.8688162956314e-13,0.00393531144085592
0.1,0.08,0.996121403445333,0.995998589451386,0.995862403232075,0.99598880436634,1.3944401189292e-13,0.00399162546355064
-0.1,0.09,0.99515236918905,0.99530120876378,0.994926947880595,0.995299329336982,2.46025422256935e-13,0.00469691180964849
-0.09,0.09,0.995314469422863,0.995446689923462,0.995113396113822,0.995444648663141,2.665645482125e-13,0.00455126881595282
-0.08,0.09,0.995463490199972,0.995579376824718,0.995286436385045,0.99557715897804,2.76001443921814e-13,0.00441840532833056
-0.07,0.09,0.995599578835443,0.995699423267806,0.995445547407841,0.995697013136376,2.12829753820643e-13,0.00429816660055217
-0.06,0.09,0.995722900815504,0.995807000963041,0.995591400935005,0.995804381874929,5.09592368302947e-14,0.00419037994879636
-0.05,0.09,0.995833639237612,0.995902298965136,0.995724345629489,0.995899453249511,9.34807786734382e-14,0.00409485531932636
-0.04,0.09,0.99593199422124,0.995985523077944,0.995844572882581,0.995982432042522,6.92779167366098e-14,0.00401138588669879
-0.03,0.09,0.996018182264738,0.996056895223869,0.995952290830665,0.996053539135355,1.82076576038526e-14,0.00393974868761026
-0.02,0.09,0.996092435615307,0.996116652797029,0.996047723706709,0.996113010864727,2.79776202205539e-14,0.00387970527069187
-0.01,0.09,0.996155001577547,0.99616504797724,0.996131111174071,0.996161098339994,2.37587727269783e-14,0.00383100238553643
0,0.09,0.996206141814106,0.996202347029692,0.996200103474507,0.99619806674631,5.91637849822746e-13,0.00379337268633713
0.01,0.09,0.996246131626148,0.996228829584303,0.996214436645695,0.996224194627541,1.88737914186277e-14,0.00376653545895144
0.02,0.09,0.996275259196141,0.996244787883421,0.99621618241136,0.996239773137813,6.88338275267597e-15,0.00375019737097391
0.03,0.09,0.996293824845005,0.996250526027357,0.996207382772847,0.996245105290757,1.0769163338864e-14,0.00374405323603952
0.04,0.09,0.996302140240943,0.996246359192936,0.996189014415324,0.996240505182045,7.43849426498855e-14,0.00374778679621108
0.05,0.09,0.996300527614535,0.996232612845054,0.996161406325423,0.996226297204929,1.20348175869367e-13,0.003761071514891
0.06,0.09,0.996289318941615,0.996209621926834,0.996124896688228,0.996202815244433,5.12923037376822e-14,0.00378357139074453
0.07,0.09,0.996268855152951,0.996177730054492,0.996079832076037,0.996170401876315,1.73749903353837e-13,0.00381494176716125
0.08,0.09,0.996239485292165,0.996137288690629,0.996026566628889,0.996129407544457,2.34479102800833e-13,0.00385483016296581
0.09,0.09,0.996201565695455,0.996088656320282,0.995965461229884,0.996080189741017,2.90212298637016e-13,0.00390287710017208
0.1,0.09,0.996155459159809,0.996032197620125,0.995896882672522,0.99602311217973,1.35225164399344e-13,0.00395871693946402
-0.1,0.1,0.995178558153592,0.995325164419062,0.994953713740313,0.995323607362968,2.45581333047085e-13,0.00467327852508281
-0.09,0.1,0.995340884099927,0.995470966030111,0.995140271877057,0.995469260104221,2.69784194983913e-13,0.00452732804373372
-0.08,0.1,0.995490139281286,0.99560398156385,0.995312731887642,0.995602112561391,2.77888823063677e-13,0.00439414943341279
-0.07,0.1,0.995626471181275,0.99572436495429,0.995471803748397,0.995722317711979,2.17714735128993e-13,0.00427358780318146
-0.06,0.1,0.995750045453348,0.995832288044597,0.995617802476483,0.995830046414063,5.3179682879545e-14,0.00416547032481636
-0.05,0.1,0.995861045360733,0.995927940021041,0.995750902313633,0.995925486842886,9.2370555648813e-14,0.00406960680083437
-0.04,0.1,0.995959671187021,0.996011526818931,0.995871294862903,0.99600884389964,7.03881397612349e-14,0.00398579026184669
-0.03,0.1,0.996046139593037,0.99608327048929,0.99597918847341,0.996080338581162,1.69864122767649e-14,0.00391379760257162
-0.02,0.1,0.996120682986516,0.996143408554479,0.996074807586339,0.996140207338761,3.15303338993544e-14,0.00385339022983124
-0.01,0.1,0.996183548830615,0.996192193320858,0.996158392071314,0.996188701394243,1.99840144432528e-14,0.00380431475254459
0,0.1,0.996234998944438,0.99622989117852,0.996227627749454,0.996226086043164,5.92081939032596e-13,0.00376630368553344
0.01,0.1,0.996275308783291,0.996256781880508,0.996242491526423,0.996252639937641,1.82076576038526e-14,0.003739076176643
0.02,0.1,0.996304766681478,0.99627315779052,0.996244771532839,0.996268654337933,1.13242748511766e-14,0.0037223387569032
0.03,0.1,0.996323673109194,0.996279323128204,0.996236484711311,0.996274432361488,9.54791801177635e-15,0.00371578610507687
0.04,0.1,0.99633233988132,0.996275593187704,0.996218637817118,0.996270288205506,7.8159700933611e-14,0.00371910183014727
0.05,0.1,0.996331089372321,0.996262293548985,0.996191559922605,0.996256546362274,1.24567023362943e-13,0.00373195926438003
0.06,0.1,0.996320253699134,0.99623975926805,0.996155589296936,0.99623354081347,4.9515946898282e-14,0.00375402227735109
0.07,0.1,0.996300173930585,0.996208334071571,0.99611107259474,0.996201614228904,1.72084568816899e-13,0.00378494608560216
0.08,0.1,0.996271199245262,0.9961683695301,0.996058364036499,0.996161117143873,2.36921593455008e-13,0.00382437808344199
0.09,0.1,0.996233686111159,0.996120224234079,0.995997824583832,0.996112407139303,2.91544566266566e-13,0.00387195867085996
0.1,0.1,0.996187997453724,0.996064262962899,0.995929821106731,0.996055848014933,1.36668454331357e-13,0.00392732208912647
